BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Taxon,Genus,Sp,Strain,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath,md5sum
3.1,FungiDB-46_YlipolyticaCLIB89W29,8746,6631,GFF,http://FungiDB.org/common/downloads/release-46/YlipolyticaCLIB89W29/gff/data/FungiDB-46_YlipolyticaCLIB89W29.gff,46,Yarrowia lipolytica,4952,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Yarrowia.lipolytica.CLIB89.W29.v46,GRanges.Yarrowia.lipolytica.CLIB89.W29.v46.rda,fungidb.Yarrowia.lipolytica.CLIB89.W29.v46,org.Ylipolytica.CLIB89.W29.v46.eg.db,TxDb.Yarrowia.lipolytica.CLIB89.W29.FungiDB.v46,Yarrowia lipolytica CLIB89 W29,Yarrowia,lipolytica,CLIB89.W29,EuPathDB/BSgenome/3.10/BSGenome.Yarrowia.lipolytica.CLIB89.W29.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Yarrowia.lipolytica.CLIB89.W29.v46.rda,EuPathDB/OrganismDbi/3.10/fungidb.Yarrowia.lipolytica.CLIB89.W29.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Ylipolytica.CLIB89.W29.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Yarrowia.lipolytica.CLIB89.W29.FungiDB.v46.sqlite,Yarrowia lipolytica CLIB89 (W29),Transcript information for Yarrowia lipolytica CLIB89 W29,FungiDB 46 annotations for Yarrowia lipolytica CLIB89 W29,OrgDb,SQLiteFile,org.Ylipolytica.CLIB89.W29.v46.eg.db,EuPathDB/OrgDb/3.10/org.Ylipolytica.CLIB89.W29.v46.eg.sqlite,c7915e3fbc6153e574e8704cda85f22b
3.1,GiardiaDB-46_GintestinalisAssemblageAWB,9747,5901,GFF,http://GiardiaDB.org/common/downloads/release-46/GintestinalisAssemblageAWB/gff/data/GiardiaDB-46_GintestinalisAssemblageAWB.gff,46,Giardia intestinalis ATCC 50803,184922,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.A.isolate.WB.v46,GRanges.Giardia.Assemblage.A.isolate.WB.v46.rda,giardiadb.Giardia.Assemblage.A.isolate.WB.v46,org.GAssemblage.A.isolate.WB.v46.eg.db,TxDb.Giardia.Assemblage.A.isolate.WB.GiardiaDB.v46,Giardia Assemblage A isolate WB,Giardia,Assemblage,A.isolate.WB,EuPathDB/BSgenome/3.10/BSGenome.Giardia.Assemblage.A.isolate.WB.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Giardia.Assemblage.A.isolate.WB.v46.rda,EuPathDB/OrganismDbi/3.10/giardiadb.Giardia.Assemblage.A.isolate.WB.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.GAssemblage.A.isolate.WB.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Giardia.Assemblage.A.isolate.WB.GiardiaDB.v46.sqlite,Giardia Assemblage A isolate WB,Transcript information for Giardia Assemblage A isolate WB,GiardiaDB 46 annotations for Giardia Assemblage A isolate WB,OrgDb,SQLiteFile,org.GAssemblage.A.isolate.WB.v46.eg.db,EuPathDB/OrgDb/3.10/org.GAssemblage.A.isolate.WB.v46.eg.sqlite,a3dc70a7616a34a7f7a611fa901d2454
3.1,GiardiaDB-46_GintestinalisAssemblageBGS,4562,4470,GFF,http://GiardiaDB.org/common/downloads/release-46/GintestinalisAssemblageBGS/gff/data/GiardiaDB-46_GintestinalisAssemblageBGS.gff,46,Giardia intestinalis ATCC 50581,598745,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.B.isolate.GS.v46,GRanges.Giardia.Assemblage.B.isolate.GS.v46.rda,giardiadb.Giardia.Assemblage.B.isolate.GS.v46,org.GAssemblage.B.isolate.GS.v46.eg.db,TxDb.Giardia.Assemblage.B.isolate.GS.GiardiaDB.v46,Giardia Assemblage B isolate GS,Giardia,Assemblage,B.isolate.GS,EuPathDB/BSgenome/3.10/BSGenome.Giardia.Assemblage.B.isolate.GS.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Giardia.Assemblage.B.isolate.GS.v46.rda,EuPathDB/OrganismDbi/3.10/giardiadb.Giardia.Assemblage.B.isolate.GS.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.GAssemblage.B.isolate.GS.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Giardia.Assemblage.B.isolate.GS.GiardiaDB.v46.sqlite,Giardia Assemblage B isolate GS,Transcript information for Giardia Assemblage B isolate GS,GiardiaDB 46 annotations for Giardia Assemblage B isolate GS,OrgDb,SQLiteFile,org.GAssemblage.B.isolate.GS.v46.eg.db,EuPathDB/OrgDb/3.10/org.GAssemblage.B.isolate.GS.v46.eg.sqlite,be49153b8a34b831f1de3b8e806f375e
3.1,GiardiaDB-46_GintestinalisAssemblageEP15,5159,5065,GFF,http://GiardiaDB.org/common/downloads/release-46/GintestinalisAssemblageEP15/gff/data/GiardiaDB-46_GintestinalisAssemblageEP15.gff,46,Giardia lamblia P15,658858,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.Assemblage.E.isolate.P15.v46,GRanges.Giardia.Assemblage.E.isolate.P15.v46.rda,giardiadb.Giardia.Assemblage.E.isolate.P15.v46,org.GAssemblage.E.isolate.P15.v46.eg.db,TxDb.Giardia.Assemblage.E.isolate.P15.GiardiaDB.v46,Giardia Assemblage E isolate P15,Giardia,Assemblage,E.isolate.P15,EuPathDB/BSgenome/3.10/BSGenome.Giardia.Assemblage.E.isolate.P15.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Giardia.Assemblage.E.isolate.P15.v46.rda,EuPathDB/OrganismDbi/3.10/giardiadb.Giardia.Assemblage.E.isolate.P15.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.GAssemblage.E.isolate.P15.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Giardia.Assemblage.E.isolate.P15.GiardiaDB.v46.sqlite,Giardia Assemblage E isolate P15,Transcript information for Giardia Assemblage E isolate P15,GiardiaDB 46 annotations for Giardia Assemblage E isolate P15,OrgDb,SQLiteFile,org.GAssemblage.E.isolate.P15.v46.eg.db,EuPathDB/OrgDb/3.10/org.GAssemblage.E.isolate.P15.v46.eg.sqlite,52bb97cb56862cb2d657e8f0f56a239e
3.1,GiardiaDB-46_GmurisRobertsThomson,5237,4553,GFF,http://GiardiaDB.org/common/downloads/release-46/GmurisRobertsThomson/gff/data/GiardiaDB-46_GmurisRobertsThomson.gff,46,Giardia muris,5742,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Giardia.muris.Roberts.Thomson.v46,GRanges.Giardia.muris.Roberts.Thomson.v46.rda,giardiadb.Giardia.muris.Roberts.Thomson.v46,org.Gmuris.Roberts.Thomson.v46.eg.db,TxDb.Giardia.muris.Roberts.Thomson.GiardiaDB.v46,Giardia muris Roberts Thomson,Giardia,muris,strain.Roberts.Thomson,EuPathDB/BSgenome/3.10/BSGenome.Giardia.muris.Roberts.Thomson.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Giardia.muris.Roberts.Thomson.v46.rda,EuPathDB/OrganismDbi/3.10/giardiadb.Giardia.muris.Roberts.Thomson.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Gmuris.Roberts.Thomson.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Giardia.muris.Roberts.Thomson.GiardiaDB.v46.sqlite,Giardia muris strain Roberts-Thomson,Transcript information for Giardia muris Roberts Thomson,GiardiaDB 46 annotations for Giardia muris Roberts Thomson,OrgDb,SQLiteFile,org.Gmuris.Roberts.Thomson.v46.eg.db,EuPathDB/OrgDb/3.10/org.Gmuris.Roberts.Thomson.v46.eg.sqlite,705d6dc3e418737baf29c788699c353e
3.1,GiardiaDB-46_MexilisPA203,16776,13523,GFF,http://GiardiaDB.org/common/downloads/release-46/MexilisPA203/gff/data/GiardiaDB-46_MexilisPA203.gff,46,Monocercomonoides exilis,2049356,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Monocercomonoides.exilis.PA203.v46,GRanges.Monocercomonoides.exilis.PA203.v46.rda,giardiadb.Monocercomonoides.exilis.PA203.v46,org.Mexilis.PA203.v46.eg.db,TxDb.Monocercomonoides.exilis.PA203.GiardiaDB.v46,Monocercomonoides exilis PA203,Monocercomonoides,exilis,PA203,EuPathDB/BSgenome/3.10/BSGenome.Monocercomonoides.exilis.PA203.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Monocercomonoides.exilis.PA203.v46.rda,EuPathDB/OrganismDbi/3.10/giardiadb.Monocercomonoides.exilis.PA203.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Mexilis.PA203.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Monocercomonoides.exilis.PA203.GiardiaDB.v46.sqlite,Monocercomonoides exilis PA203,Transcript information for Monocercomonoides exilis PA203,GiardiaDB 46 annotations for Monocercomonoides exilis PA203,OrgDb,SQLiteFile,org.Mexilis.PA203.v46.eg.db,EuPathDB/OrgDb/3.10/org.Mexilis.PA203.v46.eg.sqlite,3daa8d7a93048768fcc8ffbb8bfb5de4
3.1,GiardiaDB-46_SsalmonicidaATCC50377,8507,5077,GFF,http://GiardiaDB.org/common/downloads/release-46/SsalmonicidaATCC50377/gff/data/GiardiaDB-46_SsalmonicidaATCC50377.gff,46,Spironucleus salmonicida,348837,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Giardia,BSGenome.Spironucleus.salmonicida.ATCC50377.v46,GRanges.Spironucleus.salmonicida.ATCC50377.v46.rda,giardiadb.Spironucleus.salmonicida.ATCC50377.v46,org.Ssalmonicida.ATCC50377.v46.eg.db,TxDb.Spironucleus.salmonicida.ATCC50377.GiardiaDB.v46,Spironucleus salmonicida ATCC50377,Spironucleus,salmonicida,ATCC50377,EuPathDB/BSgenome/3.10/BSGenome.Spironucleus.salmonicida.ATCC50377.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Spironucleus.salmonicida.ATCC50377.v46.rda,EuPathDB/OrganismDbi/3.10/giardiadb.Spironucleus.salmonicida.ATCC50377.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Ssalmonicida.ATCC50377.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Spironucleus.salmonicida.ATCC50377.GiardiaDB.v46.sqlite,Spironucleus salmonicida ATCC50377,Transcript information for Spironucleus salmonicida ATCC50377,GiardiaDB 46 annotations for Spironucleus salmonicida ATCC50377,OrgDb,SQLiteFile,org.Ssalmonicida.ATCC50377.v46.eg.db,EuPathDB/OrgDb/3.10/org.Ssalmonicida.ATCC50377.v46.eg.sqlite,2a1cb0238f2167d652c162adbcffc9d9
3.1,MicrosporidiaDB-46_AspWSBS2006,3695,2938,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/AspWSBS2006/gff/data/MicrosporidiaDB-46_AspWSBS2006.gff,46,Amphiamblys sp. WSBS2006,1866961,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Amphiamblys.sp.WSBS2006.v46,GRanges.Amphiamblys.sp.WSBS2006.v46.rda,microsporidiadb.Amphiamblys.sp.WSBS2006.v46,org.Asp.WSBS2006.v46.eg.db,TxDb.Amphiamblys.sp.WSBS2006.MicrosporidiaDB.v46,Amphiamblys sp WSBS2006,Amphiamblys,sp.,WSBS2006,EuPathDB/BSgenome/3.10/BSGenome.Amphiamblys.sp.WSBS2006.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Amphiamblys.sp.WSBS2006.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Amphiamblys.sp.WSBS2006.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Asp.WSBS2006.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Amphiamblys.sp.WSBS2006.MicrosporidiaDB.v46.sqlite,Amphiamblys sp. WSBS2006,Transcript information for Amphiamblys sp WSBS2006,MicrosporidiaDB 46 annotations for Amphiamblys sp WSBS2006,OrgDb,SQLiteFile,org.Asp.WSBS2006.v46.eg.db,EuPathDB/OrgDb/3.10/org.Asp.WSBS2006.v46.eg.sqlite,8e4547629101c437b8884445ad646c11
3.1,MicrosporidiaDB-46_AalgeraePRA109,5330,4747,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/AalgeraePRA109/gff/data/MicrosporidiaDB-46_AalgeraePRA109.gff,46,Anncaliia algerae PRA109,1240240,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Anncaliia.algerae.PRA109.v46,GRanges.Anncaliia.algerae.PRA109.v46.rda,microsporidiadb.Anncaliia.algerae.PRA109.v46,org.Aalgerae.PRA109.v46.eg.db,TxDb.Anncaliia.algerae.PRA109.MicrosporidiaDB.v46,Anncaliia algerae PRA109,Anncaliia,algerae,PRA109,EuPathDB/BSgenome/3.10/BSGenome.Anncaliia.algerae.PRA109.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Anncaliia.algerae.PRA109.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Anncaliia.algerae.PRA109.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Aalgerae.PRA109.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Anncaliia.algerae.PRA109.MicrosporidiaDB.v46.sqlite,Anncaliia algerae PRA109,Transcript information for Anncaliia algerae PRA109,MicrosporidiaDB 46 annotations for Anncaliia algerae PRA109,OrgDb,SQLiteFile,org.Aalgerae.PRA109.v46.eg.db,EuPathDB/OrgDb/3.10/org.Aalgerae.PRA109.v46.eg.sqlite,3e319062c36545e147364b0edb361884
3.1,MicrosporidiaDB-46_AalgeraePRA339,3661,3281,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/AalgeraePRA339/gff/data/MicrosporidiaDB-46_AalgeraePRA339.gff,46,Anncaliia algerae PRA339,1288291,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Anncaliia.algerae.PRA339.v46,GRanges.Anncaliia.algerae.PRA339.v46.rda,microsporidiadb.Anncaliia.algerae.PRA339.v46,org.Aalgerae.PRA339.v46.eg.db,TxDb.Anncaliia.algerae.PRA339.MicrosporidiaDB.v46,Anncaliia algerae PRA339,Anncaliia,algerae,PRA339,EuPathDB/BSgenome/3.10/BSGenome.Anncaliia.algerae.PRA339.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Anncaliia.algerae.PRA339.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Anncaliia.algerae.PRA339.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Aalgerae.PRA339.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Anncaliia.algerae.PRA339.MicrosporidiaDB.v46.sqlite,Anncaliia algerae PRA339,Transcript information for Anncaliia algerae PRA339,MicrosporidiaDB 46 annotations for Anncaliia algerae PRA339,OrgDb,SQLiteFile,org.Aalgerae.PRA339.v46.eg.db,EuPathDB/OrgDb/3.10/org.Aalgerae.PRA339.v46.eg.sqlite,a76155a4c5b33afd1a1d76a789a55769
3.1,MicrosporidiaDB-46_EaedisUSNM41457,4262,2351,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/EaedisUSNM41457/gff/data/MicrosporidiaDB-46_EaedisUSNM41457.gff,46,Edhazardia aedis USNM 41457,1003232,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Edhazardia.aedis.USNM.41457.v46,GRanges.Edhazardia.aedis.USNM.41457.v46.rda,microsporidiadb.Edhazardia.aedis.USNM.41457.v46,org.Eaedis.USNM.41457.v46.eg.db,TxDb.Edhazardia.aedis.USNM.41457.MicrosporidiaDB.v46,Edhazardia aedis USNM 41457,Edhazardia,aedis,USNM.41457,EuPathDB/BSgenome/3.10/BSGenome.Edhazardia.aedis.USNM.41457.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Edhazardia.aedis.USNM.41457.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Edhazardia.aedis.USNM.41457.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Eaedis.USNM.41457.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Edhazardia.aedis.USNM.41457.MicrosporidiaDB.v46.sqlite,Edhazardia aedis USNM 41457,Transcript information for Edhazardia aedis USNM 41457,MicrosporidiaDB 46 annotations for Edhazardia aedis USNM 41457,OrgDb,SQLiteFile,org.Eaedis.USNM.41457.v46.eg.db,EuPathDB/OrgDb/3.10/org.Eaedis.USNM.41457.v46.eg.sqlite,a513baa6b2e93f540745bb2ccd94c0a0
3.1,MicrosporidiaDB-46_EcuniculiEC1,1898,1846,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/EcuniculiEC1/gff/data/MicrosporidiaDB-46_EcuniculiEC1.gff,46,Encephalitozoon cuniculi EC1,986730,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Encephalitozoon.cuniculi.EC1.v46,GRanges.Encephalitozoon.cuniculi.EC1.v46.rda,microsporidiadb.Encephalitozoon.cuniculi.EC1.v46,org.Ecuniculi.EC1.v46.eg.db,TxDb.Encephalitozoon.cuniculi.EC1.MicrosporidiaDB.v46,Encephalitozoon cuniculi EC1,Encephalitozoon,cuniculi,EC1,EuPathDB/BSgenome/3.10/BSGenome.Encephalitozoon.cuniculi.EC1.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Encephalitozoon.cuniculi.EC1.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Encephalitozoon.cuniculi.EC1.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Ecuniculi.EC1.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Encephalitozoon.cuniculi.EC1.MicrosporidiaDB.v46.sqlite,Encephalitozoon cuniculi EC1,Transcript information for Encephalitozoon cuniculi EC1,MicrosporidiaDB 46 annotations for Encephalitozoon cuniculi EC1,OrgDb,SQLiteFile,org.Ecuniculi.EC1.v46.eg.db,EuPathDB/OrgDb/3.10/org.Ecuniculi.EC1.v46.eg.sqlite,08b0dc69f8aa6e988a9dee66a82166fb
3.1,MicrosporidiaDB-46_EcuniculiEC2,1902,1850,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/EcuniculiEC2/gff/data/MicrosporidiaDB-46_EcuniculiEC2.gff,46,Encephalitozoon cuniculi EC2,989654,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Encephalitozoon.cuniculi.EC2.v46,GRanges.Encephalitozoon.cuniculi.EC2.v46.rda,microsporidiadb.Encephalitozoon.cuniculi.EC2.v46,org.Ecuniculi.EC2.v46.eg.db,TxDb.Encephalitozoon.cuniculi.EC2.MicrosporidiaDB.v46,Encephalitozoon cuniculi EC2,Encephalitozoon,cuniculi,EC2,EuPathDB/BSgenome/3.10/BSGenome.Encephalitozoon.cuniculi.EC2.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Encephalitozoon.cuniculi.EC2.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Encephalitozoon.cuniculi.EC2.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Ecuniculi.EC2.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Encephalitozoon.cuniculi.EC2.MicrosporidiaDB.v46.sqlite,Encephalitozoon cuniculi EC2,Transcript information for Encephalitozoon cuniculi EC2,MicrosporidiaDB 46 annotations for Encephalitozoon cuniculi EC2,OrgDb,SQLiteFile,org.Ecuniculi.EC2.v46.eg.db,EuPathDB/OrgDb/3.10/org.Ecuniculi.EC2.v46.eg.sqlite,922ebe791ca0deae1e91c5cdd7906895
3.1,MicrosporidiaDB-46_EcuniculiEC3,1898,1846,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/EcuniculiEC3/gff/data/MicrosporidiaDB-46_EcuniculiEC3.gff,46,Encephalitozoon cuniculi EC3,989655,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Encephalitozoon.cuniculi.EC3.v46,GRanges.Encephalitozoon.cuniculi.EC3.v46.rda,microsporidiadb.Encephalitozoon.cuniculi.EC3.v46,org.Ecuniculi.EC3.v46.eg.db,TxDb.Encephalitozoon.cuniculi.EC3.MicrosporidiaDB.v46,Encephalitozoon cuniculi EC3,Encephalitozoon,cuniculi,EC3,EuPathDB/BSgenome/3.10/BSGenome.Encephalitozoon.cuniculi.EC3.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Encephalitozoon.cuniculi.EC3.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Encephalitozoon.cuniculi.EC3.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Ecuniculi.EC3.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Encephalitozoon.cuniculi.EC3.MicrosporidiaDB.v46.sqlite,Encephalitozoon cuniculi EC3,Transcript information for Encephalitozoon cuniculi EC3,MicrosporidiaDB 46 annotations for Encephalitozoon cuniculi EC3,OrgDb,SQLiteFile,org.Ecuniculi.EC3.v46.eg.db,EuPathDB/OrgDb/3.10/org.Ecuniculi.EC3.v46.eg.sqlite,bae79364305539e79ef7be3331769e22
3.1,MicrosporidiaDB-46_EcuniculiEcunIII-L,1896,1841,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/EcuniculiEcunIII-L/gff/data/MicrosporidiaDB-46_EcuniculiEcunIII-L.gff,46,Encephalitozoon cuniculi EcunIII-L,1355160,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Encephalitozoon.cuniculi.EcunIII.L.v46,GRanges.Encephalitozoon.cuniculi.EcunIII.L.v46.rda,microsporidiadb.Encephalitozoon.cuniculi.EcunIII.L.v46,org.Ecuniculi.EcunIII.L.v46.eg.db,TxDb.Encephalitozoon.cuniculi.EcunIII.L.MicrosporidiaDB.v46,Encephalitozoon cuniculi EcunIII L,Encephalitozoon,cuniculi,EcunIII.L,EuPathDB/BSgenome/3.10/BSGenome.Encephalitozoon.cuniculi.EcunIII.L.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Encephalitozoon.cuniculi.EcunIII.L.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Encephalitozoon.cuniculi.EcunIII.L.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Ecuniculi.EcunIII.L.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Encephalitozoon.cuniculi.EcunIII.L.MicrosporidiaDB.v46.sqlite,Encephalitozoon cuniculi EcunIII-L,Transcript information for Encephalitozoon cuniculi EcunIII L,MicrosporidiaDB 46 annotations for Encephalitozoon cuniculi EcunIII L,OrgDb,SQLiteFile,org.Ecuniculi.EcunIII.L.v46.eg.db,EuPathDB/OrgDb/3.10/org.Ecuniculi.EcunIII.L.v46.eg.sqlite,626d4411abd1a04f336c9ac29b9b4559
3.1,MicrosporidiaDB-46_EcuniculiGBM1,2126,2084,GFF,http://MicrosporidiaDB.org/common/downloads/release-46/EcuniculiGBM1/gff/data/MicrosporidiaDB-46_EcuniculiGBM1.gff,46,Encephalitozoon cuniculi GB-M1,284813,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Microsporidia,BSGenome.Encephalitozoon.cuniculi.GB.M1.v46,GRanges.Encephalitozoon.cuniculi.GB.M1.v46.rda,microsporidiadb.Encephalitozoon.cuniculi.GB.M1.v46,org.Ecuniculi.GB.M1.v46.eg.db,TxDb.Encephalitozoon.cuniculi.GB.M1.MicrosporidiaDB.v46,Encephalitozoon cuniculi GB M1,Encephalitozoon,cuniculi,GB.M1,EuPathDB/BSgenome/3.10/BSGenome.Encephalitozoon.cuniculi.GB.M1.v46/single_sequences.2bit,EuPathDB/GRanges/3.10/GRanges.Encephalitozoon.cuniculi.GB.M1.v46.rda,EuPathDB/OrganismDbi/3.10/microsporidiadb.Encephalitozoon.cuniculi.GB.M1.v46/graphInfo.rda,EuPathDB/OrgDb/3.10/org.Ecuniculi.GB.M1.v46.eg.sqlite,EuPathDB/TxDb/3.10/TxDb.Encephalitozoon.cuniculi.GB.M1.MicrosporidiaDB.v46.sqlite,Encephalitozoon cuniculi GB-M1,Transcript information for Encephalitozoon cuniculi GB M1,MicrosporidiaDB 46 annotations for Encephalitozoon cuniculi GB M1,OrgDb,SQLiteFile,org.Ecuniculi.GB.M1.v46.eg.db,EuPathDB/OrgDb/3.10/org.Ecuniculi.GB.M1.v46.eg.sqlite,0e0e1c1c050c78529603516be052516f
