BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,PlasmoDB-43_PinuiSanAntonio1,5879,5433,GFF,http://PlasmoDB.org/common/downloads/release-43/PinuiSanAntonio1/gff/data/PlasmoDB-43_PinuiSanAntonio1.gff,43,Plasmodium inui San Antonio 1,1237626,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.inui.San.Antonio.1.v43,GRanges.Plasmodium.inui.San.Antonio.1.v43.rda,plasmodb.Plasmodium.inui.San.Antonio.1.v43,org.Pinui.San.Antonio.1.v43.eg.db,TxDb.Plasmodium.inui.San.Antonio.1.PlasmoDB.v43,San.Antonio.1,Plasmodium inui San Antonio 1,,,Plasmodium inui San Antonio 1,Combined information for Plasmodium inui San Antonio 1,PlasmoDB 43 Combined information for Plasmodium inui San Antonio 1,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.inui.San.Antonio.1.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.inui.San.Antonio.1.v43/graphInfo.rda
3.9,PlasmoDB-43_PknowlesiH,5483,5319,GFF,http://PlasmoDB.org/common/downloads/release-43/PknowlesiH/gff/data/PlasmoDB-43_PknowlesiH.gff,43,Plasmodium knowlesi strain H,5851,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.knowlesi.H.v43,GRanges.Plasmodium.knowlesi.H.v43.rda,plasmodb.Plasmodium.knowlesi.H.v43,org.Pknowlesi.H.v43.eg.db,TxDb.Plasmodium.knowlesi.H.PlasmoDB.v43,strain.H,Plasmodium knowlesi H,,,Plasmodium knowlesi strain H,Combined information for Plasmodium knowlesi H,PlasmoDB 43 Combined information for Plasmodium knowlesi H,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.knowlesi.H.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.knowlesi.H.v43/graphInfo.rda
3.9,PlasmoDB-43_PvivaxSal1,5665,5586,GFF,http://PlasmoDB.org/common/downloads/release-43/PvivaxSal1/gff/data/PlasmoDB-43_PvivaxSal1.gff,43,Plasmodium vivax Sal-1,126793,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vivax.Sal.1.v43,GRanges.Plasmodium.vivax.Sal.1.v43.rda,plasmodb.Plasmodium.vivax.Sal.1.v43,org.Pvivax.Sal.1.v43.eg.db,TxDb.Plasmodium.vivax.Sal.1.PlasmoDB.v43,Sal.1,Plasmodium vivax Sal 1,,,Plasmodium vivax Sal-1,Combined information for Plasmodium vivax Sal 1,PlasmoDB 43 Combined information for Plasmodium vivax Sal 1,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.vivax.Sal.1.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.vivax.Sal.1.v43/graphInfo.rda
3.9,PlasmoDB-43_Pyoeliiyoelii17XNL,7774,7474,GFF,http://PlasmoDB.org/common/downloads/release-43/Pyoeliiyoelii17XNL/gff/data/PlasmoDB-43_Pyoeliiyoelii17XNL.gff,43,Plasmodium yoelii yoelii 17XNL,352914,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.yoelii.yoelii.17XNL.v43,GRanges.Plasmodium.yoelii.yoelii.17XNL.v43.rda,plasmodb.Plasmodium.yoelii.yoelii.17XNL.v43,org.Pyoelii.yoelii.17XNL.v43.eg.db,TxDb.Plasmodium.yoelii.yoelii.17XNL.PlasmoDB.v43,yoelii.17XNL,Plasmodium yoelii yoelii 17XNL,,,Plasmodium yoelii yoelii 17XNL,Combined information for Plasmodium yoelii yoelii 17XNL,PlasmoDB 43 Combined information for Plasmodium yoelii yoelii 17XNL,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.yoelii.yoelii.17XNL.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.yoelii.yoelii.17XNL.v43/graphInfo.rda
3.9,PlasmoDB-43_PbillcollinsiG01,5591,5415,GFF,http://PlasmoDB.org/common/downloads/release-43/PbillcollinsiG01/gff/data/PlasmoDB-43_PbillcollinsiG01.gff,43,Plasmodium billcollinsi,720590,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.billcollinsi.G01.v43,GRanges.Plasmodium.billcollinsi.G01.v43.rda,plasmodb.Plasmodium.billcollinsi.G01.v43,org.Pbillcollinsi.G01.v43.eg.db,TxDb.Plasmodium.billcollinsi.G01.PlasmoDB.v43,G01,Plasmodium billcollinsi G01,,,Plasmodium billcollinsi G01,Combined information for Plasmodium billcollinsi G01,PlasmoDB 43 Combined information for Plasmodium billcollinsi G01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.billcollinsi.G01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.billcollinsi.G01.v43/graphInfo.rda
3.9,PlasmoDB-43_PcoatneyiHackeri,5575,5503,GFF,http://PlasmoDB.org/common/downloads/release-43/PcoatneyiHackeri/gff/data/PlasmoDB-43_PcoatneyiHackeri.gff,43,Plasmodium coatneyi,208452,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.coatneyi.Hackeri.v43,GRanges.Plasmodium.coatneyi.Hackeri.v43.rda,plasmodb.Plasmodium.coatneyi.Hackeri.v43,org.Pcoatneyi.Hackeri.v43.eg.db,TxDb.Plasmodium.coatneyi.Hackeri.PlasmoDB.v43,Hackeri,Plasmodium coatneyi Hackeri,,,Plasmodium coatneyi Hackeri,Combined information for Plasmodium coatneyi Hackeri,PlasmoDB 43 Combined information for Plasmodium coatneyi Hackeri,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.coatneyi.Hackeri.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.coatneyi.Hackeri.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumCD01,5483,5373,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumCD01/gff/data/PlasmoDB-43_PfalciparumCD01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.CD01.v43,GRanges.Plasmodium.falciparum.CD01.v43.rda,plasmodb.Plasmodium.falciparum.CD01.v43,org.Pfalciparum.CD01.v43.eg.db,TxDb.Plasmodium.falciparum.CD01.PlasmoDB.v43,CD01,Plasmodium falciparum CD01,,,Plasmodium falciparum CD01,Combined information for Plasmodium falciparum CD01,PlasmoDB 43 Combined information for Plasmodium falciparum CD01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.CD01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.CD01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumGA01,5551,5377,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumGA01/gff/data/PlasmoDB-43_PfalciparumGA01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.GA01.v43,GRanges.Plasmodium.falciparum.GA01.v43.rda,plasmodb.Plasmodium.falciparum.GA01.v43,org.Pfalciparum.GA01.v43.eg.db,TxDb.Plasmodium.falciparum.GA01.PlasmoDB.v43,GA01,Plasmodium falciparum GA01,,,Plasmodium falciparum GA01,Combined information for Plasmodium falciparum GA01,PlasmoDB 43 Combined information for Plasmodium falciparum GA01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.GA01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.GA01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumGB4,5637,5462,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumGB4/gff/data/PlasmoDB-43_PfalciparumGB4.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.GB4.v43,GRanges.Plasmodium.falciparum.GB4.v43.rda,plasmodb.Plasmodium.falciparum.GB4.v43,org.Pfalciparum.GB4.v43.eg.db,TxDb.Plasmodium.falciparum.GB4.PlasmoDB.v43,GB4,Plasmodium falciparum GB4,,,Plasmodium falciparum GB4,Combined information for Plasmodium falciparum GB4,PlasmoDB 43 Combined information for Plasmodium falciparum GB4,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.GB4.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.GB4.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumGN01,5600,5453,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumGN01/gff/data/PlasmoDB-43_PfalciparumGN01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.GN01.v43,GRanges.Plasmodium.falciparum.GN01.v43.rda,plasmodb.Plasmodium.falciparum.GN01.v43,org.Pfalciparum.GN01.v43.eg.db,TxDb.Plasmodium.falciparum.GN01.PlasmoDB.v43,GN01,Plasmodium falciparum GN01,,,Plasmodium falciparum GN01,Combined information for Plasmodium falciparum GN01,PlasmoDB 43 Combined information for Plasmodium falciparum GN01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.GN01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.GN01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumIT,5577,5371,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumIT/gff/data/PlasmoDB-43_PfalciparumIT.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.IT.v43,GRanges.Plasmodium.falciparum.IT.v43.rda,plasmodb.Plasmodium.falciparum.IT.v43,org.Pfalciparum.IT.v43.eg.db,TxDb.Plasmodium.falciparum.IT.PlasmoDB.v43,IT,Plasmodium falciparum IT,,,Plasmodium falciparum IT,Combined information for Plasmodium falciparum IT,PlasmoDB 43 Combined information for Plasmodium falciparum IT,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.IT.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.IT.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumKE01,5479,5319,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumKE01/gff/data/PlasmoDB-43_PfalciparumKE01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.KE01.v43,GRanges.Plasmodium.falciparum.KE01.v43.rda,plasmodb.Plasmodium.falciparum.KE01.v43,org.Pfalciparum.KE01.v43.eg.db,TxDb.Plasmodium.falciparum.KE01.PlasmoDB.v43,KE01,Plasmodium falciparum KE01,,,Plasmodium falciparum KE01,Combined information for Plasmodium falciparum KE01,PlasmoDB 43 Combined information for Plasmodium falciparum KE01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.KE01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.KE01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumKH01,5570,5426,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumKH01/gff/data/PlasmoDB-43_PfalciparumKH01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.KH01.v43,GRanges.Plasmodium.falciparum.KH01.v43.rda,plasmodb.Plasmodium.falciparum.KH01.v43,org.Pfalciparum.KH01.v43.eg.db,TxDb.Plasmodium.falciparum.KH01.PlasmoDB.v43,KH01,Plasmodium falciparum KH01,,,Plasmodium falciparum KH01,Combined information for Plasmodium falciparum KH01,PlasmoDB 43 Combined information for Plasmodium falciparum KH01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.KH01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.KH01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumKH02,5554,5379,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumKH02/gff/data/PlasmoDB-43_PfalciparumKH02.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.KH02.v43,GRanges.Plasmodium.falciparum.KH02.v43.rda,plasmodb.Plasmodium.falciparum.KH02.v43,org.Pfalciparum.KH02.v43.eg.db,TxDb.Plasmodium.falciparum.KH02.PlasmoDB.v43,KH02,Plasmodium falciparum KH02,,,Plasmodium falciparum KH02,Combined information for Plasmodium falciparum KH02,PlasmoDB 43 Combined information for Plasmodium falciparum KH02,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.KH02.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.KH02.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumML01,6067,5883,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumML01/gff/data/PlasmoDB-43_PfalciparumML01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.ML01.v43,GRanges.Plasmodium.falciparum.ML01.v43.rda,plasmodb.Plasmodium.falciparum.ML01.v43,org.Pfalciparum.ML01.v43.eg.db,TxDb.Plasmodium.falciparum.ML01.PlasmoDB.v43,ML01,Plasmodium falciparum ML01,,,Plasmodium falciparum ML01,Combined information for Plasmodium falciparum ML01,PlasmoDB 43 Combined information for Plasmodium falciparum ML01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.ML01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.ML01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumSD01,5444,5301,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumSD01/gff/data/PlasmoDB-43_PfalciparumSD01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.SD01.v43,GRanges.Plasmodium.falciparum.SD01.v43.rda,plasmodb.Plasmodium.falciparum.SD01.v43,org.Pfalciparum.SD01.v43.eg.db,TxDb.Plasmodium.falciparum.SD01.PlasmoDB.v43,SD01,Plasmodium falciparum SD01,,,Plasmodium falciparum SD01,Combined information for Plasmodium falciparum SD01,PlasmoDB 43 Combined information for Plasmodium falciparum SD01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.SD01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.SD01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumSN01,5592,5445,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumSN01/gff/data/PlasmoDB-43_PfalciparumSN01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.SN01.v43,GRanges.Plasmodium.falciparum.SN01.v43.rda,plasmodb.Plasmodium.falciparum.SN01.v43,org.Pfalciparum.SN01.v43.eg.db,TxDb.Plasmodium.falciparum.SN01.PlasmoDB.v43,SN01,Plasmodium falciparum SN01,,,Plasmodium falciparum SN01,Combined information for Plasmodium falciparum SN01,PlasmoDB 43 Combined information for Plasmodium falciparum SN01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.SN01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.SN01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfalciparumTG01,6060,5911,GFF,http://PlasmoDB.org/common/downloads/release-43/PfalciparumTG01/gff/data/PlasmoDB-43_PfalciparumTG01.gff,43,Plasmodium falciparum,5833,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.falciparum.TG01.v43,GRanges.Plasmodium.falciparum.TG01.v43.rda,plasmodb.Plasmodium.falciparum.TG01.v43,org.Pfalciparum.TG01.v43.eg.db,TxDb.Plasmodium.falciparum.TG01.PlasmoDB.v43,TG01,Plasmodium falciparum TG01,,,Plasmodium falciparum TG01,Combined information for Plasmodium falciparum TG01,PlasmoDB 43 Combined information for Plasmodium falciparum TG01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.falciparum.TG01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.falciparum.TG01.v43/graphInfo.rda
3.9,PlasmoDB-43_PfragileNilgiri,5744,5569,GFF,http://PlasmoDB.org/common/downloads/release-43/PfragileNilgiri/gff/data/PlasmoDB-43_PfragileNilgiri.gff,43,Plasmodium fragile,5857,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.fragile.nilgiri.v43,GRanges.Plasmodium.fragile.nilgiri.v43.rda,plasmodb.Plasmodium.fragile.nilgiri.v43,org.Pfragile.nilgiri.v43.eg.db,TxDb.Plasmodium.fragile.nilgiri.PlasmoDB.v43,strain.nilgiri,Plasmodium fragile nilgiri,,,Plasmodium fragile strain nilgiri,Combined information for Plasmodium fragile nilgiri,PlasmoDB 43 Combined information for Plasmodium fragile nilgiri,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.fragile.nilgiri.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.fragile.nilgiri.v43/graphInfo.rda
3.9,PlasmoDB-43_PgaboniG01,5368,5205,GFF,http://PlasmoDB.org/common/downloads/release-43/PgaboniG01/gff/data/PlasmoDB-43_PgaboniG01.gff,43,Plasmodium gaboni,647221,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gaboni.G01.v43,GRanges.Plasmodium.gaboni.G01.v43.rda,plasmodb.Plasmodium.gaboni.G01.v43,org.Pgaboni.G01.v43.eg.db,TxDb.Plasmodium.gaboni.G01.PlasmoDB.v43,strain.G01,Plasmodium gaboni G01,,,Plasmodium gaboni strain G01,Combined information for Plasmodium gaboni G01,PlasmoDB 43 Combined information for Plasmodium gaboni G01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.gaboni.G01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.gaboni.G01.v43/graphInfo.rda
3.9,PlasmoDB-43_PgaboniSY75,5431,5217,GFF,http://PlasmoDB.org/common/downloads/release-43/PgaboniSY75/gff/data/PlasmoDB-43_PgaboniSY75.gff,43,Plasmodium gaboni,647221,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gaboni.SY75.v43,GRanges.Plasmodium.gaboni.SY75.v43.rda,plasmodb.Plasmodium.gaboni.SY75.v43,org.Pgaboni.SY75.v43.eg.db,TxDb.Plasmodium.gaboni.SY75.PlasmoDB.v43,strain.SY75,Plasmodium gaboni SY75,,,Plasmodium gaboni strain SY75,Combined information for Plasmodium gaboni SY75,PlasmoDB 43 Combined information for Plasmodium gaboni SY75,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.gaboni.SY75.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.gaboni.SY75.v43/graphInfo.rda
3.9,PlasmoDB-43_Pgallinaceum8A,5439,5234,GFF,http://PlasmoDB.org/common/downloads/release-43/Pgallinaceum8A/gff/data/PlasmoDB-43_Pgallinaceum8A.gff,43,Plasmodium gallinaceum,5849,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gallinaceum.8A.v43,GRanges.Plasmodium.gallinaceum.8A.v43.rda,plasmodb.Plasmodium.gallinaceum.8A.v43,org.Pgallinaceum.8A.v43.eg.db,TxDb.Plasmodium.gallinaceum.8A.PlasmoDB.v43,8A,Plasmodium gallinaceum 8A,,,Plasmodium gallinaceum 8A,Combined information for Plasmodium gallinaceum 8A,PlasmoDB 43 Combined information for Plasmodium gallinaceum 8A,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.gallinaceum.8A.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.gallinaceum.8A.v43/graphInfo.rda
3.9,PlasmoDB-43_PknowlesiMalayanPk1A,5343,5259,GFF,http://PlasmoDB.org/common/downloads/release-43/PknowlesiMalayanPk1A/gff/data/PlasmoDB-43_PknowlesiMalayanPk1A.gff,43,Plasmodium knowlesi,5850,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v43,GRanges.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v43.rda,plasmodb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v43,org.Pknowlesi.Malayan.Strain.Pk1.A.v43.eg.db,TxDb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.PlasmoDB.v43,strain.Malayan.Strain.Pk1.A,Plasmodium knowlesi Malayan Strain Pk1 A,,,Plasmodium knowlesi strain Malayan Strain Pk1 A,Combined information for Plasmodium knowlesi Malayan Strain Pk1 A,PlasmoDB 43 Combined information for Plasmodium knowlesi Malayan Strain Pk1 A,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v43/graphInfo.rda
3.9,PlasmoDB-43_PmalariaeUG01,6709,6436,GFF,http://PlasmoDB.org/common/downloads/release-43/PmalariaeUG01/gff/data/PlasmoDB-43_PmalariaeUG01.gff,43,Plasmodium malariae,5858,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.malariae.UG01.v43,GRanges.Plasmodium.malariae.UG01.v43.rda,plasmodb.Plasmodium.malariae.UG01.v43,org.Pmalariae.UG01.v43.eg.db,TxDb.Plasmodium.malariae.UG01.PlasmoDB.v43,UG01,Plasmodium malariae UG01,,,Plasmodium malariae UG01,Combined information for Plasmodium malariae UG01,PlasmoDB 43 Combined information for Plasmodium malariae UG01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.malariae.UG01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.malariae.UG01.v43/graphInfo.rda
3.9,PlasmoDB-43_PovalecurtisiGH01,7280,6998,GFF,http://PlasmoDB.org/common/downloads/release-43/PovalecurtisiGH01/gff/data/PlasmoDB-43_PovalecurtisiGH01.gff,43,Plasmodium ovale,36330,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.ovale.curtisi.GH01.v43,GRanges.Plasmodium.ovale.curtisi.GH01.v43.rda,plasmodb.Plasmodium.ovale.curtisi.GH01.v43,org.Povale.curtisi.GH01.v43.eg.db,TxDb.Plasmodium.ovale.curtisi.GH01.PlasmoDB.v43,curtisi.GH01,Plasmodium ovale curtisi GH01,,,Plasmodium ovale curtisi GH01,Combined information for Plasmodium ovale curtisi GH01,PlasmoDB 43 Combined information for Plasmodium ovale curtisi GH01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.ovale.curtisi.GH01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.ovale.curtisi.GH01.v43/graphInfo.rda
3.9,PlasmoDB-43_PreichenowiCDC,5992,5744,GFF,http://PlasmoDB.org/common/downloads/release-43/PreichenowiCDC/gff/data/PlasmoDB-43_PreichenowiCDC.gff,43,Plasmodium reichenowi,5854,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.reichenowi.CDC.v43,GRanges.Plasmodium.reichenowi.CDC.v43.rda,plasmodb.Plasmodium.reichenowi.CDC.v43,org.Preichenowi.CDC.v43.eg.db,TxDb.Plasmodium.reichenowi.CDC.PlasmoDB.v43,CDC,Plasmodium reichenowi CDC,,,Plasmodium reichenowi CDC,Combined information for Plasmodium reichenowi CDC,PlasmoDB 43 Combined information for Plasmodium reichenowi CDC,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.reichenowi.CDC.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.reichenowi.CDC.v43/graphInfo.rda
3.9,PlasmoDB-43_PreichenowiG01,5909,5726,GFF,http://PlasmoDB.org/common/downloads/release-43/PreichenowiG01/gff/data/PlasmoDB-43_PreichenowiG01.gff,43,Plasmodium reichenowi,5854,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.reichenowi.G01.v43,GRanges.Plasmodium.reichenowi.G01.v43.rda,plasmodb.Plasmodium.reichenowi.G01.v43,org.Preichenowi.G01.v43.eg.db,TxDb.Plasmodium.reichenowi.G01.PlasmoDB.v43,G01,Plasmodium reichenowi G01,,,Plasmodium reichenowi G01,Combined information for Plasmodium reichenowi G01,PlasmoDB 43 Combined information for Plasmodium reichenowi G01,OrganismDBI,SQLiteFile,plasmodb.Plasmodium.reichenowi.G01.v43,EuPathDB/OrganismDbi/3.9/plasmodb.Plasmodium.reichenowi.G01.v43/graphInfo.rda
